,Station Name,Station Latitude,Station Longitude,Business Category,Business Name,Rating,Number of Reviews,Address,Contact,Available Bikes,Empty Slots,Number of Bikes
185,35 Ave & 37 St,40.7557327,-73.9236611,Cocktail Bars,Trestle,4.5,548,34-02 Broadway,(347) 808-0290,21,8,29
186,35 Ave & 37 St,40.7557327,-73.9236611,Mexican,Citrico Cafe,4.0,132,3290 36th St,(718) 255-1705,21,8,29
187,35 Ave & 37 St,40.7557327,-73.9236611,Mexican,El Mero Mero,4.5,134,35-57 38th St,(718) 392-2444,21,8,29
188,35 Ave & 37 St,40.7557327,-73.9236611,Barbeque,Pig Beach BBQ - Queens,4.0,126,35-37 36th St,(718) 362-6111,21,8,29
189,35 Ave & 37 St,40.7557327,-73.9236611,Seafood,Mar's,4.0,296,34-21 34th Ave,(718) 685-2480,21,8,29
190,35 Ave & 37 St,40.7557327,-73.9236611,Mexican,Chela & Garnacha,4.5,439,33-09 36th Ave,(917) 832-6876,21,8,29
191,35 Ave & 37 St,40.7557327,-73.9236611,Spanish,Cafe Ole,4.0,143,3809 36th Ave,(718) 349-7777,21,8,29
192,35 Ave & 37 St,40.7557327,-73.9236611,Mexican,Ruta Oaxaca Mexican Cuisine,4.5,275,30 E Main St,(631) 569-2233,21,8,29
193,35 Ave & 37 St,40.7557327,-73.9236611,Lounges,LUNA  Asian Bistro & Lounge,4.0,373,32-72 Steinway St,(917) 832-7911,21,8,29
194,35 Ave & 37 St,40.7557327,-73.9236611,American (New),Oliver's Astoria,4.0,621,3719 Broadway,(718) 806-1476,21,8,29
195,35 Ave & 37 St,40.7557327,-73.9236611,Sushi Bars,Sake Kawa,4.5,244,32-05 36th Ave,(718) 777-0117,21,8,29
196,35 Ave & 37 St,40.7557327,-73.9236611,American (New),The Highwater,4.0,548,3420 Broadway,(917) 745-0407,21,8,29
197,35 Ave & 37 St,40.7557327,-73.9236611,Bars,Sunswick 3535 Bar,4.0,398,35-02 35th St,(718) 752-0620,21,8,29
198,35 Ave & 37 St,40.7557327,-73.9236611,Seafood,Psari Seafood Restaurant & Bar,4.0,622,32-10 36th Ave,(718) 786-6015,21,8,29
199,35 Ave & 37 St,40.7557327,-73.9236611,Pizza,Uno Pizzeria & Grill,3.5,275,37-11 35th Avenue,(718) 706-8800,21,8,29
200,Bank St & Hudson St,40.73652889,-74.00618026,Pizza,Olio e Più,4.5,4762,3 Greenwich Ave,(212) 243-6546,20,3,23
201,Bank St & Hudson St,40.73652889,-74.00618026,Italian,Don Angie,4.5,761,103 Greenwich Ave,(212) 889-8884,20,3,23
202,Bank St & Hudson St,40.73652889,-74.00618026,French,Boucherie West Village,4.5,2266,99 7th Ave S,(212) 837-1616,20,3,23
203,Bank St & Hudson St,40.73652889,-74.00618026,Italian,L'Artusi,4.5,2353,228 W 10th St,(212) 255-5757,20,3,23
204,Bank St & Hudson St,40.73652889,-74.00618026,Mediterranean,Mémé Mediterranean,4.0,688,581 Hudson St,(646) 692-8450,20,3,23
205,Bank St & Hudson St,40.73652889,-74.00618026,Southern,Bird Dog,4.5,205,525 Hudson St,(917) 261-4221,20,3,23
206,Bank St & Hudson St,40.73652889,-74.00618026,American (New),The Mary Lane,4.5,82,99 Bank St,(212) 597-9099,20,3,23
207,Bank St & Hudson St,40.73652889,-74.00618026,Wine Bars,St Tropez West Village,4.5,274,304 W 4th St,(917) 970-9090,20,3,23
208,Bank St & Hudson St,40.73652889,-74.00618026,American (New),Left Bank,4.0,346,117 Perry St,(212) 727-1170,20,3,23
209,Bank St & Hudson St,40.73652889,-74.00618026,Georgian,Chama Mama - New York,4.5,684,149 W 14th St,(646) 438-9007,20,3,23
210,Bank St & Hudson St,40.73652889,-74.00618026,Cocktail Bars,Dante West Village,4.0,207,551 Hudson St,(212) 982-5275,20,3,23
211,Bank St & Hudson St,40.73652889,-74.00618026,American (Traditional),Anton's,4.0,163,570 Hudson St,(212) 982-5275,20,3,23
212,Bank St & Hudson St,40.73652889,-74.00618026,French,Tartine,4.0,1056,253 W 11th St,(212) 229-2611,20,3,23
213,Bank St & Hudson St,40.73652889,-74.00618026,Austrian,Wallse,4.0,364,344 W 11th St,(212) 352-2300,20,3,23
214,Bank St & Hudson St,40.73652889,-74.00618026,French,Pastis,4.0,514,52 Gansevoort St,(212) 929-4844,20,3,23
215,Bank St & Hudson St,40.73652889,-74.00618026,American (New),While We Were Young,4.0,450,183 W 10th St,(917) 675-6272,20,3,23
216,Bank St & Hudson St,40.73652889,-74.00618026,Korean,JeJu Noodle Bar,4.0,989,679 Greenwich St,(646) 666-0947,20,3,23
217,Bank St & Hudson St,40.73652889,-74.00618026,American (New),Nat's on Bank,4.0,60,51 Bank St,(347) 897-5343,20,3,23
218,Bank St & Hudson St,40.73652889,-74.00618026,Italian,Arthur & Sons NY Italian,4.0,296,38 8th Ave,(347) 897-5343,20,3,23
219,Bank St & Hudson St,40.73652889,-74.00618026,American (New),Perry St,4.0,1002,176 Perry St,(212) 352-1900,20,3,23
220,Greenwich St & W Houston St,40.728846,-74.008591,Seafood,The Clam,4.0,455,420 Hudson St,(212) 242-7420,46,21,67
221,Greenwich St & W Houston St,40.728846,-74.008591,Pizza,Olio e Più,4.5,4762,3 Greenwich Ave,(212) 243-6546,46,21,67
222,Greenwich St & W Houston St,40.728846,-74.008591,French,Boucherie West Village,4.5,2266,99 7th Ave S,(212) 837-1616,46,21,67
223,Greenwich St & W Houston St,40.728846,-74.008591,Thai,Top Thai Vintage,4.5,1075,55 Carmine St,(646) 609-2272,46,21,67
224,Greenwich St & W Houston St,40.728846,-74.008591,Mexican,Jajaja Mexicana,4.5,614,63 Carmine St,(917) 262-0184,46,21,67
225,Greenwich St & W Houston St,40.728846,-74.008591,Japanese,EN Japanese Brasserie,4.0,1355,435 Hudson St,(212) 647-9196,46,21,67
226,Greenwich St & W Houston St,40.728846,-74.008591,Italian,L'Artusi,4.5,2353,228 W 10th St,(212) 255-5757,46,21,67
227,Greenwich St & W Houston St,40.728846,-74.008591,American (New),The Leroy House,4.5,184,430 Hudson St,(646) 590-0640,46,21,67
228,Greenwich St & W Houston St,40.728846,-74.008591,Mediterranean,Shuka,4.5,953,38 MacDougal St,(212) 475-7500,46,21,67
229,Greenwich St & W Houston St,40.728846,-74.008591,Pizza,Emily - West Village,4.0,984,35 Downing St,(917) 935-6434,46,21,67
230,Greenwich St & W Houston St,40.728846,-74.008591,Japanese,Raku,4.5,894,48 Macdougal St,(212) 989-4797,46,21,67
231,Greenwich St & W Houston St,40.728846,-74.008591,Italian,Don Angie,4.5,761,103 Greenwich Ave,(212) 889-8884,46,21,67
232,Greenwich St & W Houston St,40.728846,-74.008591,French,La Sirene,4.5,1710,558 Broome St,(212) 925-3061,46,21,67
233,Greenwich St & W Houston St,40.728846,-74.008591,Italian,Adoro Lei,4.5,364,287 Hudson St,(646) 666-5096,46,21,67
234,Greenwich St & W Houston St,40.728846,-74.008591,American (New),Hudson Clearwater,4.0,668,447 Hudson St,(212) 989-3255,46,21,67
235,Greenwich St & W Houston St,40.728846,-74.008591,Mediterranean,Westville,4.0,581,333 Hudson St,(212) 776-1404,46,21,67
236,Greenwich St & W Houston St,40.728846,-74.008591,Brazilian,Berimbau Brazilian Kitchen,4.5,243,43 Carmine St,(212) 401-0021,46,21,67
237,Greenwich St & W Houston St,40.728846,-74.008591,Thai,Top Thai Greenwich,4.5,1885,235 Sullivan St,(646) 726-4418,46,21,67
238,Greenwich St & W Houston St,40.728846,-74.008591,French,L'Accolade,4.5,154,302 Bleecker St,(917) 409-1407,46,21,67
239,Greenwich St & W Houston St,40.728846,-74.008591,Italian,San Marino Ristorante,4.5,214,66 Charlton St,(212) 206-3766,46,21,67
240,Madison St & Clinton St,40.71269042,-73.98776323,French,Les Enfants de Boheme,4.5,342,177 Henry St,(646) 476-4843,18,20,38
241,Madison St & Clinton St,40.71269042,-73.98776323,Mexican,Jajaja Mexicana,4.5,1200,162 E Broadway,(646) 883-5453,18,20,38
242,Madison St & Clinton St,40.71269042,-73.98776323,Thai,Wayla,4.5,645,100 Forsyth St,(212) 206-2500,18,20,38
243,Madison St & Clinton St,40.71269042,-73.98776323,Cantonese,Wu's Wonton King,3.5,487,165 E Broadway,(212) 477-1111,18,20,38
244,Madison St & Clinton St,40.71269042,-73.98776323,Greek,Kiki's,4.0,831,130 Division St,(646) 882-7052,18,20,38
245,Madison St & Clinton St,40.71269042,-73.98776323,American (New),Betty,5.0,34,193 Henry St,(646) 556-5081,18,20,38
246,Madison St & Clinton St,40.71269042,-73.98776323,Mexican,La Contenta,4.5,909,102 Norfolk St,(212) 432-4180,18,20,38
247,Madison St & Clinton St,40.71269042,-73.98776323,Cocktail Bars,Double Chicken Please,4.5,497,115 Allen St,(646) 678-5452,18,20,38
248,Madison St & Clinton St,40.71269042,-73.98776323,Diners,Golden Diner,4.5,429,123 Madison St,(917) 472-7800,18,20,38
249,Madison St & Clinton St,40.71269042,-73.98776323,Szechuan,Ye's Apothecary,4.5,356,119 Orchard St,(917) 472-7800,18,20,38
250,Madison St & Clinton St,40.71269042,-73.98776323,Seafood,Cervo's,4.0,133,43 Canal St,(212) 226-2545,18,20,38
251,Madison St & Clinton St,40.71269042,-73.98776323,Wine Bars,Tomiño Taberna Gallega,4.5,424,192 Grand St,(212) 933-4763,18,20,38
252,Madison St & Clinton St,40.71269042,-73.98776323,Bars,Forget Me Not,4.0,207,138 Division St,(646) 707-3195,18,20,38
253,Madison St & Clinton St,40.71269042,-73.98776323,Italian,Bacaro,4.0,428,136 Division St,(212) 941-5060,18,20,38
254,Madison St & Clinton St,40.71269042,-73.98776323,Italian,Gelso & Grand,4.5,1442,186 Grand St,(212) 226-1600,18,20,38
255,Madison St & Clinton St,40.71269042,-73.98776323,Ramen,Zest Ramen,4.5,332,112 Eldridge St,(212) 226-2801,18,20,38
256,Madison St & Clinton St,40.71269042,-73.98776323,Japanese,Kaikagetsu NYC,4.5,143,162 Orchard St,(646) 590-3900,18,20,38
257,Madison St & Clinton St,40.71269042,-73.98776323,Malaysian,Kopitiam,4.0,983,151 E Broadway,(646) 609-3785,18,20,38
258,Madison St & Clinton St,40.71269042,-73.98776323,Indian,Dhamaka,4.0,424,119 Delancey St,(212) 204-8616,18,20,38
259,Madison St & Clinton St,40.71269042,-73.98776323,Italian,Trapizzino,4.5,313,144 Orchard St,(212) 475-2555,18,20,38
260,Stanton St & Mangin St,40.71782143,-73.97628939,Seafood,Upstate Craft Beer & Oyster Bar,4.5,2074,95 1st Ave,(646) 791-5400,7,9,16
261,Stanton St & Mangin St,40.71782143,-73.97628939,Korean,Nowon East Village ,4.5,291,507 East 6th St,(646) 692-3867,7,9,16
262,Stanton St & Mangin St,40.71782143,-73.97628939,Cocktail Bars,Antidote,4.5,389,66 S 2nd St,(718) 782-2585,7,9,16
263,Stanton St & Mangin St,40.71782143,-73.97628939,Mexican,La Contenta,4.5,909,102 Norfolk St,(212) 432-4180,7,9,16
264,Stanton St & Mangin St,40.71782143,-73.97628939,Japanese,Secchu Yokota,5.0,151,199 E 3rd St,(212) 432-4180,7,9,16
265,Stanton St & Mangin St,40.71782143,-73.97628939,American (New),Tuome,4.5,667,536 E 5th St,(646) 833-7811,7,9,16
266,Stanton St & Mangin St,40.71782143,-73.97628939,Thai,Thailicious,4.5,261,71 Clinton St,(646) 882-0343,7,9,16
267,Stanton St & Mangin St,40.71782143,-73.97628939,Bakeries,Clinton Street Baking Company,4.0,5767,4 Clinton St,(646) 602-6263,7,9,16
268,Stanton St & Mangin St,40.71782143,-73.97628939,Burgers,The Burgary,4.0,300,67 Clinton St,(212) 529-6900,7,9,16
269,Stanton St & Mangin St,40.71782143,-73.97628939,Japanese,Raku,4.5,1557,342 E 6th St,(212) 228-1324,7,9,16
270,Stanton St & Mangin St,40.71782143,-73.97628939,Cocktail Bars,The Wayland,4.5,540,700 E 9th St,(212) 777-7022,7,9,16
271,Stanton St & Mangin St,40.71782143,-73.97628939,Filipino,Pig and Khao,4.0,1897,68 Clinton St,(212) 920-4485,7,9,16
272,Stanton St & Mangin St,40.71782143,-73.97628939,Argentine,Balvanera,4.5,316,152 Stanton St,(917) 746-1660,7,9,16
273,Stanton St & Mangin St,40.71782143,-73.97628939,American (New),Sixty Three Clinton,4.5,136,63 Clinton St,(917) 663-6223,7,9,16
274,Stanton St & Mangin St,40.71782143,-73.97628939,Italian,Risotteria Melotti NYC,4.5,387,309 E 5th St,(646) 755-8939,7,9,16
275,Stanton St & Mangin St,40.71782143,-73.97628939,American (New),Beauty & Essex,4.0,3866,146 Essex St,(212) 614-0146,7,9,16
276,Stanton St & Mangin St,40.71782143,-73.97628939,Pizza,Barano,4.5,322,26 Broadway,(347) 987-4500,7,9,16
277,Stanton St & Mangin St,40.71782143,-73.97628939,Haitian,Rebel Restaurant and Bar,4.5,108,29 Clinton St,(973) 834-8126,7,9,16
278,Stanton St & Mangin St,40.71782143,-73.97628939,Italian,Misi,4.0,659,329 Kent Ave,(347) 566-3262,7,9,16
279,Stanton St & Mangin St,40.71782143,-73.97628939,Italian,Giano Restaurant,4.5,700,126 E 7th St,(212) 673-7200,7,9,16
280,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Pizza,Il Porto,4.0,392,37 Washington Ave,(718) 624-0954,11,8,19
281,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Mediterranean,Miss Ada,4.5,462,184 Dekalb Ave,(718) 624-0954,11,8,19
282,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Italian,Osteria Brooklyn,4.5,233,458 Myrtle Ave,(646) 750-9156,11,8,19
283,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Sushi Bars,66S Fusion,4.0,207,130 Flushing Ave,(718) 222-0050,11,8,19
284,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Thai,Thai Holic,4.5,547,372 Myrtle Ave,(718) 222-9992,11,8,19
285,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Italian,Evelina,4.5,356,211 Dekalb Ave,(929) 298-0209,11,8,19
286,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Gastropubs,Putnam's Pub & Cooker,4.0,506,419 Myrtle Ave,(347) 799-2382,11,8,19
287,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Middle Eastern,Holy Pita,5.0,88,10 Clermont Ave,(929) 298-0024,11,8,19
288,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Thai,Glin Thai Bistro,5.0,91,330 Myrtle Ave,(347) 987-4100,11,8,19
289,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Cajun/Creole,Soco,4.0,2360,509 Myrtle Ave,(718) 783-1936,11,8,19
290,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Bars,LaRina Pastificio & Vino,4.0,227,387 Myrtle Ave,(718) 852-0001,11,8,19
291,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Caribbean,Imani,4.0,842,271 Adelphi St,(718) 923-0100,11,8,19
292,Clinton Ave & Flushing Ave,40.69794,-73.96986848,American (Traditional),Rustik Tavern,4.0,588,471 Dekalb Ave,(347) 406-9700,11,8,19
293,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Sushi Bars,U-gu,4.5,190,541 Myrtle Ave,(718) 857-0222,11,8,19
294,Clinton Ave & Flushing Ave,40.69794,-73.96986848,American (New),Walter's,4.0,630,166 DeKalb Ave,(718) 488-7800,11,8,19
295,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Korean,Tiger Box,4.5,80,169 Park Ave,(646) 320-1177,11,8,19
296,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Bagels,Russ & Daughters - Brooklyn,3.0,103,141 Flushing Ave,(212) 475-4880,11,8,19
297,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Latin American,Colonia Verde,4.0,239,219 Dekalb Ave,(347) 689-4287,11,8,19
298,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Japanese,Karasu,4.0,114,166 Dekalb Ave,(347) 689-4287,11,8,19
299,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Vegan,Luanne's Wild Ginger,4.5,114,235 Dekalb Ave,(718) 638-8868,11,8,19
300,Rivington St & Ridge St,40.71850211,-73.98329859,Filipino,Pig and Khao,4.0,1897,68 Clinton St,(212) 920-4485,28,18,46
301,Rivington St & Ridge St,40.71850211,-73.98329859,Thai,Thailicious,4.5,261,71 Clinton St,(646) 882-0343,28,18,46
302,Rivington St & Ridge St,40.71850211,-73.98329859,Vietnamese,Ginger and Lemongrass,4.0,577,153 Rivington St,(646) 876-1237,28,18,46
303,Rivington St & Ridge St,40.71850211,-73.98329859,Mexican,La Contenta,4.5,909,102 Norfolk St,(212) 432-4180,28,18,46
304,Rivington St & Ridge St,40.71850211,-73.98329859,Izakaya,Yopparai,4.5,265,49 Clinton St,(212) 777-7253,28,18,46
305,Rivington St & Ridge St,40.71850211,-73.98329859,Burgers,The Burgary,4.0,300,67 Clinton St,(212) 529-6900,28,18,46
306,Rivington St & Ridge St,40.71850211,-73.98329859,Bakeries,Clinton Street Baking Company,4.0,5767,4 Clinton St,(646) 602-6263,28,18,46
307,Rivington St & Ridge St,40.71850211,-73.98329859,Dim Sum,3 Times,4.0,221,90 Clinton St,(646) 609-6324,28,18,46
308,Rivington St & Ridge St,40.71850211,-73.98329859,Haitian,Rebel Restaurant and Bar,4.5,108,29 Clinton St,(973) 834-8126,28,18,46
309,Rivington St & Ridge St,40.71850211,-73.98329859,Argentine,Balvanera,4.5,316,152 Stanton St,(917) 746-1660,28,18,46
310,Rivington St & Ridge St,40.71850211,-73.98329859,Cocktail Bars,Black Crescent,4.0,189,76 Clinton St,(347) 820-4330,28,18,46
311,Rivington St & Ridge St,40.71850211,-73.98329859,Caribbean,Omar's Kitchen and Rum Bar,4.0,263,29A Clinton St,(646) 866-6993,28,18,46
312,Rivington St & Ridge St,40.71850211,-73.98329859,American (New),Sixty Three Clinton,4.5,136,63 Clinton St,(917) 663-6223,28,18,46
313,Rivington St & Ridge St,40.71850211,-73.98329859,Japanese,Davelle,4.0,416,102 Suffolk St,(646) 988-1973,28,18,46
314,Rivington St & Ridge St,40.71850211,-73.98329859,Seafood,Fish Cheeks,4.5,1376,55 Bond St,(212) 677-2223,28,18,46
315,Rivington St & Ridge St,40.71850211,-73.98329859,Seafood,Upstate Craft Beer & Oyster Bar,4.5,2074,95 1st Ave,(646) 791-5400,28,18,46
316,Rivington St & Ridge St,40.71850211,-73.98329859,Thai,Wayla,4.5,645,100 Forsyth St,(212) 206-2500,28,18,46
317,Rivington St & Ridge St,40.71850211,-73.98329859,Cocktail Bars,Double Chicken Please,4.5,497,115 Allen St,(646) 678-5452,28,18,46
318,Rivington St & Ridge St,40.71850211,-73.98329859,Sandwiches,Joey Roses Sandwich Shoppe,4.5,104,174 Rivington St,(646) 692-4020,28,18,46
319,Rivington St & Ridge St,40.71850211,-73.98329859,Gastropubs,Set LES,4.0,564,127 Ludlow St,(212) 982-8225,28,18,46
320,E 114 St & 1 Ave,40.7945663,-73.9362541,Dominican,Santiago's Beer Garden,4.5,887,2337 1st Ave,(212) 920-6165,22,0,22
321,E 114 St & 1 Ave,40.7945663,-73.9362541,Steakhouses,Ricardo Steak House,4.0,1471,2145 2nd Ave,(212) 289-5895,22,0,22
322,E 114 St & 1 Ave,40.7945663,-73.9362541,Italian,Rao's,4.5,210,455 E 114th St,(212) 722-6709,22,0,22
323,E 114 St & 1 Ave,40.7945663,-73.9362541,Latin American,La Avenida,4.5,109,2247 1st Ave,(212) 828-2247,22,0,22
324,E 114 St & 1 Ave,40.7945663,-73.9362541,Tapas Bars,El Kallejon,4.5,343,209 E 117th St,(646) 649-4795,22,0,22
325,E 114 St & 1 Ave,40.7945663,-73.9362541,Latin American,Sapoara,4.0,90,2262 1st Ave,(212) 256-0199,22,0,22
326,E 114 St & 1 Ave,40.7945663,-73.9362541,Latin American,Cascalote Latin Bistro,4.5,399,2126 2nd Ave,(646) 351-6574,22,0,22
327,E 114 St & 1 Ave,40.7945663,-73.9362541,Soul Food,SpaHa Soul and Bone Broth,4.5,134,2294 Second Ave,(347) 463-7387,22,0,22
328,E 114 St & 1 Ave,40.7945663,-73.9362541,Pizza,Patsy's Pizzeria,4.0,944,2287 1st Ave,(212) 534-9783,22,0,22
329,E 114 St & 1 Ave,40.7945663,-73.9362541,Food Trucks,Sidewalk Tacos,4.5,142,2163 2nd Ave,(646) 454-9255,22,0,22
330,E 114 St & 1 Ave,40.7945663,-73.9362541,Italian,Nocciola Ristorante,4.0,264,237 E 116th St,(646) 559-5304,22,0,22
331,E 114 St & 1 Ave,40.7945663,-73.9362541,Tapas/Small Plates,GAUDIr,4.5,71,251 E 110th St,(212) 744-4422,22,0,22
332,E 114 St & 1 Ave,40.7945663,-73.9362541,Bakeries,Tres Leches Cafe - Harlem,5.0,184,356 E 112th St,(347) 994-8046,22,0,22
333,E 114 St & 1 Ave,40.7945663,-73.9362541,Mexican,Ollin Restaurant,4.0,462,339 E 108th St,(212) 828-3644,22,0,22
334,E 114 St & 1 Ave,40.7945663,-73.9362541,Cuban,Amor Cubano,4.0,578,2018 3rd Ave,(212) 996-1220,22,0,22
335,E 114 St & 1 Ave,40.7945663,-73.9362541,Mexican,Guajillo,4.5,59,2277 1st Ave,(646) 912-9971,22,0,22
336,E 114 St & 1 Ave,40.7945663,-73.9362541,American (New),Prime One 16,3.5,154,2257 1st Ave,(646) 590-2187,22,0,22
337,E 114 St & 1 Ave,40.7945663,-73.9362541,Mexican,Bistro Casa Azul,4.5,62,343 Pleasant Ave,(917) 805-0803,22,0,22
338,E 114 St & 1 Ave,40.7945663,-73.9362541,Barbeque,Makana Hawaiian & Japanese BBQ,3.0,199,2245 1st Ave,(212) 996-3534,22,0,22
339,E 114 St & 1 Ave,40.7945663,-73.9362541,Seafood,Lighthouse Fish Market,4.0,45,510 E 117th St,(212) 320-8894,22,0,22
340,Columbia St & Lorraine St,40.6747055,-74.0075572,American (New),Buttermilk Channel,4.0,2036,524 Court St,(718) 852-8490,33,3,36
341,Columbia St & Lorraine St,40.6747055,-74.0075572,Argentine,El Mate,4.5,359,550 Court St,(718) 222-1102,33,3,36
342,Columbia St & Lorraine St,40.6747055,-74.0075572,Brazilian,Santo Bruklin,4.5,258,548 Court St,(917) 909-1231,33,3,36
343,Columbia St & Lorraine St,40.6747055,-74.0075572,Seafood,Red Hook Lobster Pound,4.0,1285,284 Van Brunt St,(718) 858-7650,33,3,36
344,Columbia St & Lorraine St,40.6747055,-74.0075572,American (Traditional),Red Hook Tavern,4.0,172,329 Van Brunt St,(917) 966-6094,33,3,36
345,Columbia St & Lorraine St,40.6747055,-74.0075572,Barbeque,Hometown Bar-B-Que,4.0,1618,454 Van Brunt St,(347) 294-4644,33,3,36
346,Columbia St & Lorraine St,40.6747055,-74.0075572,Distilleries,Van Brunt Stillhouse,4.5,83,6 Bay St,(718) 887-6012,33,3,36
347,Columbia St & Lorraine St,40.6747055,-74.0075572,Thai,Boran,4.5,269,462 Court St,(718) 490-0207,33,3,36
348,Columbia St & Lorraine St,40.6747055,-74.0075572,Italian,Fragole Ristorante,4.5,428,394 Court St,(718) 522-7133,33,3,36
349,Columbia St & Lorraine St,40.6747055,-74.0075572,American (New),Grindhaus,4.5,117,275 Van Brunt St,(347) 597-3063,33,3,36
350,Columbia St & Lorraine St,40.6747055,-74.0075572,Italian,Frankies 457 Spuntino,4.0,904,457 Court St,(718) 403-0033,33,3,36
351,Columbia St & Lorraine St,40.6747055,-74.0075572,Italian,Enoteca on Court,4.0,263,347 Court St,(718) 243-1000,33,3,36
352,Columbia St & Lorraine St,40.6747055,-74.0075572,American (New),Bar Bruno,4.0,312,520 Henry St,(347) 763-0850,33,3,36
353,Columbia St & Lorraine St,40.6747055,-74.0075572,Italian,Aromi,4.5,44,552 Court St,(347) 529-5752,33,3,36
354,Columbia St & Lorraine St,40.6747055,-74.0075572,American (New),Fort Defiance,4.0,378,347 Van Brunt St,(347) 529-5752,33,3,36
355,Columbia St & Lorraine St,40.6747055,-74.0075572,Thai,Ugly Baby,4.0,447,407 Smith St,(347) 689-3075,33,3,36
356,Columbia St & Lorraine St,40.6747055,-74.0075572,Pizza,Lucali,4.0,1985,575 Henry St,(718) 858-4086,33,3,36
357,Columbia St & Lorraine St,40.6747055,-74.0075572,Italian,Cremini's - Aperitivo & Kitchen,4.5,63,521 Court St,(929) 305-2967,33,3,36
358,Columbia St & Lorraine St,40.6747055,-74.0075572,Thai,Somtum Der Redhook,4.0,81,380 Van Brunt St,(347) 227-7889,33,3,36
359,Columbia St & Lorraine St,40.6747055,-74.0075572,Seafood,Brooklyn Crab,3.0,1158,24 Reed St,(718) 643-2722,33,3,36
360,11 Ave & W 41 St,40.76030096,-73.99884222,Burgers,Kings of Kobe,4.5,440,650 W 42nd St,(646) 370-5121,44,3,47
361,11 Ave & W 41 St,40.76030096,-73.99884222,American (New),Bea,4.0,2878,403 W 43rd St,(212) 602-1910,44,3,47
362,11 Ave & W 41 St,40.76030096,-73.99884222,Cocktail Bars,Dutch Freds,4.5,2013,307 W 47th St,(646) 918-6923,44,3,47
363,11 Ave & W 41 St,40.76030096,-73.99884222,Vietnamese,OBAO,4.0,4014,647 9th Ave,(212) 245-8880,44,3,47
